,NUP,NDO,NST,NSEA,AST,BUP,BSEA,PP,MSS,chi
5277,0.1095586772951769,-0.1034521478336992,-0.1353814737089057,-0.0782685537055194,2.173893448180923,3.5234428078931703,3.101059616856544,3.654814839337567,0.45616517145591795,119.14639409381208
5278,0.143271827454897,-0.1049427363415605,-0.1426111635582255,-0.08869064490243746,2.529402195800201,4.718042221944213,3.6725255459035338,3.312925366324204,0.3944903142020094,113.64364443735684
5281,0.1103192226452587,-0.1056823413842572,-0.064333223216025,-0.06111264176913464,1.448308619139643,3.8823560332611287,2.5655554505697884,3.302826566373763,0.3828650051400422,116.47114976522946
5285,0.09393246914878643,-0.1030427872701531,-0.147486019676396,-0.07332718977630819,2.631223977957418,2.632566374066258,2.268339028964692,3.287555616824469,0.4214176713282465,119.73750509129648
5287,0.1192421261364225,-0.1039570407058937,-0.1475966861920044,-0.06961593865436609,2.5017115705433817,4.198799815073981,2.8412313683342862,3.486687115372169,0.3980255653500008,107.56035601909308
5288,0.0988240491765916,-0.1057369883052866,-0.1221164671919904,-0.05087502553674969,2.227084929065189,3.613992411308364,2.078091035504365,3.012011217894681,0.3394309015032366,108.35900993055542
5289,0.1060602344988191,-0.1204822534457293,-0.1481729991118487,-0.06455318365641134,2.366198772990626,3.431701488545027,2.3308652264085583,1.873442286409613,0.2362345700236545,111.38700444514862
5295,0.130755057037697,-0.1171738237047776,-0.08742926820438979,-0.08651713838259968,1.679236312325325,3.9134819397099543,3.301309434751337,3.543750426657892,0.4604790605048251,111.25268939848922
5296,0.07166396254895363,-0.09314932890418667,-0.1197458069351888,-0.05144365280883066,2.303095728913928,2.3377525914548616,1.467732464463766,3.943538388617764,0.4574950489722178,120.79888000582918
5297,0.1197404184574951,-0.1210109720313978,-0.09506116928869868,-0.08631477112052734,1.835249756121383,3.769847937179767,3.653986057035408,3.729355914026853,0.4747622888402716,116.33509477340628
5302,0.1227662703103475,-0.1059456014571671,-0.1342023408502107,-0.08821268696624554,2.301375564111304,3.852595192994059,3.386760510293858,3.04501744411618,0.3713681097493873,111.37099516375574
5303,0.1489353695353232,-0.09596857192464599,-0.1428000115664166,-0.08663606288825622,2.3534640278205097,5.145345046129608,3.482120139390313,2.773166842458392,0.3556518456424204,118.12164976957186
5306,0.1178221441950917,-0.1104831264172733,-0.1192279239224552,-0.07271510577151855,2.200737520059302,3.483996062683452,2.412487456789875,3.918364699771179,0.4828533233459207,108.06892181513449
5308,0.1182795695634475,-0.1252578239064119,-0.1265876221722897,-0.0667664145327089,2.341647221240029,4.14696892377275,3.04278262765117,2.4226576782060354,0.2887629500894139,113.27814562717064
5310,0.09385948069479813,-0.0914625042133404,-0.09316377345872696,-0.05450186448474412,1.950103162392264,3.7016038770799935,2.095956622667711,2.604615067620911,0.2710966173056152,120.51270770262856
5312,0.1229150226683786,-0.1014950933122781,-0.1035635468175797,-0.07517520348113628,2.1942060032536683,4.194719611737343,3.058369847287381,3.012710428491572,0.3544117806382107,116.54913310690438
5314,0.09347466687411776,-0.1022816942533584,-0.1035307899161281,-0.06387383285729181,1.891428993754012,3.565019511321029,2.9643380300623465,3.6050865364153815,0.4157786190222936,113.15232955859156
5315,0.1141481950399639,-0.1123410149581347,-0.1176138896669975,-0.06608392202300138,2.041227152448518,3.843970679368236,2.520274437251969,2.528067032774413,0.3263790796916407,108.32283295770664
5316,0.1063911516104623,-0.09090342845155086,-0.163283575078366,-0.06557998042766996,2.672101848853845,3.0285178771821,1.632679030162943,2.256674022188729,0.285844948094984,118.51105833776312
5318,0.08096816958754124,-0.1021581539415675,-0.1370082249157745,-0.04885189094141767,2.373813084531082,3.414965004328107,2.4360277963868437,3.3246405608795464,0.3348571183163551,110.05443631500715
5319,0.1373082577388704,-0.1031880748337772,-0.1199499297738107,-0.07916426168971792,1.98433453637036,4.528180255770718,3.074971998240149,2.224113566818168,0.2864028823596526,111.7607206412791
5321,0.1007042045924038,-0.09282787769699156,-0.1043120292549307,-0.05591820737520657,2.012068076380648,3.6578712909748976,2.309820731339432,3.831973026497996,0.4260508516584511,115.55467629235471
5322,0.08425485236626906,-0.11634780756664802,-0.09178737592512104,-0.04526976802005954,1.95633205726214,2.851529423731408,1.519423374623401,3.613141706778757,0.4118903821278641,112.60295158403008
5325,0.1032087504388337,-0.1101064938027279,-0.1192889744725331,-0.05587553406943427,2.23255645200128,3.51581759740644,1.971307883932901,3.180936057793049,0.40279903857641297,114.71436608558705
5326,0.1019200343393351,-0.11341704288244901,-0.1461189406484093,-0.06303654128971461,2.537403047645491,2.9055891490573864,1.905129370786974,2.377571988162034,0.3149616167602326,113.92620463989874
5328,0.09319306141953124,-0.1237449038668765,-0.09219621758190764,-0.060589049155933376,1.938671996484789,2.566255052569361,1.9124806062903708,2.745226568774839,0.3426018063582827,113.27377571308024
5329,0.08263260821276053,-0.0993206389211192,-0.08309870055544194,-0.046447230889906536,1.819031739095577,3.253603640495114,1.9027955765078408,3.16096010634064,0.3428366427275991,110.82013313344679
5330,0.08384668246546544,-0.1031101143885028,-0.168539227639824,-0.046947564032167016,2.7886353550149385,3.2330129379278523,2.073331698068061,2.4586272954024304,0.2675567334262949,118.81553107770628
5331,0.1059597293542188,-0.0971663293744276,-0.0935238845023772,-0.04732795199560549,1.7894729274843135,4.355148292623041,2.000613541085185,3.812352879796645,0.4105383253036562,113.72571637746141
5332,0.1284847362565783,-0.11401361549986301,-0.09397493401674828,-0.06993281217426765,1.8862209932441616,4.0422502185960445,2.411634625373564,2.475377277530003,0.3245169424146522,109.79733629476723
5333,0.08480884469541737,-0.1032457537152985,-0.08537971387611551,-0.0475297209052243,1.7280451931627068,3.295934432600757,2.2053366199827877,2.1439556471423016,0.2172545453822182,113.32057646734373
5334,0.1094065344362692,-0.1239413365652643,-0.06898907558198836,-0.06572877270904448,1.5432498916435782,3.2937103465010957,2.416284109366233,2.471150031354477,0.3327513363774127,119.70219655068955
5335,0.1045864025156671,-0.1071727657916089,-0.11551451339560499,-0.07114846620104871,2.222395560068316,3.010098813439181,2.321877893099072,2.8282519875655185,0.3509143279978169,111.5344093701067
5337,0.1098096370295244,-0.1048645448291299,-0.1331819432348592,-0.0614325793091344,2.308916666737892,3.672663975377199,2.138126094827149,2.581560597498605,0.3243169314161934,108.24801534962872
5339,0.0795518335015021,-0.09429530777202258,-0.1279516768755186,-0.03905960128188575,2.416097763060111,3.117493004544035,1.360477831384916,3.3182773542085235,0.3407574340432828,111.5930905711942
5340,0.1213539609125869,-0.11826651115720001,-0.1036444387667535,-0.07175269251114656,2.1559794797761707,3.6599113878206255,2.6080283259749457,4.6602154774310325,0.5677774868830779,120.51299362551669
5341,0.1169251951340542,-0.1235559969233308,-0.09055742758395924,-0.07668476765503429,1.7920586750089669,3.336897421427716,2.8076735307744887,3.253739147044881,0.4493545618444882,120.07756574435636
5345,0.1503562661020007,-0.1173903317025216,-0.09380036173065764,-0.102347110498303,1.8095866666080636,4.202850621029802,3.4664220691641408,3.2942479745169484,0.4597924776165777,111.2620419262465
5347,0.1000589116826433,-0.09352641953084248,-0.1139957849201903,-0.06224496107319572,2.0335324591415667,3.4925177736998467,2.071794878289236,2.913675810312952,0.3429496324770464,114.26470590721878
5349,0.06929788299704574,-0.08680887669499063,-0.1524982097682941,-0.0405210425426043,2.721744623527119,2.3430501081284256,0.9302551684059356,3.5257310654312963,0.3694072480548926,116.27060721131564
5353,0.1065195815586924,-0.1211911650944364,-0.107492201177077,-0.052460827165993235,1.908332751968589,3.723908063481776,2.068357597736353,1.89900535902532,0.2320984292616261,114.03412101572849
5354,0.143009143590167,-0.0945407207116624,-0.1222425777346355,-0.08649150493371885,2.030411918642149,4.7430454925869885,3.272820776285267,3.5792574720099903,0.4455612574927207,114.8621882716776
5356,0.1084475553270842,-0.1077395944675331,-0.07145189136760449,-0.07291416479606555,1.610793964156534,3.525609843322063,2.883440634950357,3.5662263889397186,0.4284041050864085,116.5626229024903
5357,0.06527598672754546,-0.09983474971166947,-0.1133903759428318,-0.03683145593949429,2.162132837829581,2.6077524803246708,1.3479803563630792,3.2453555036288577,0.3521178218277238,113.6617775375052
5358,0.09228882324599086,-0.1052745868411015,-0.08388627567182275,-0.045027540005901714,1.649865223459732,3.4571499233850767,2.001664132643348,2.025829322774334,0.2175466035164814,119.1211261038964
5362,0.1127230767371332,-0.1043451601737407,-0.1245247220181865,-0.06849166625875841,2.319153737915166,3.791706922684007,2.6987065325565105,3.668038065997776,0.4359828270337238,110.42933099459556
5363,0.1315709758496891,-0.1423080584557666,-0.0978051886852418,-0.07492122385443176,1.91891592091516,4.046358771860607,3.247379978902389,2.6693540850708017,0.3432610701608908,116.0608267232632
5364,0.1305422351777016,-0.1133588861367889,-0.1166910988315463,-0.06592849919428513,2.101520796545225,4.54177236126615,2.803857410953592,2.190050798969064,0.2535667950808936,108.33396104930141
5365,0.09146973961223588,-0.1173448789998795,-0.1177900137141381,-0.07114850749622384,2.2439843549261878,2.6572951854827966,2.556772856470292,4.403577989856227,0.5283586871657711,114.2194562885216
5368,0.11175114289811698,-0.09084154433733588,-0.1514043482147293,-0.06085321943771466,2.6658442116057786,4.720527486823624,2.953874739411989,4.254107383669111,0.4318935266258537,118.53596313551384
5371,0.1246908008738214,-0.1146070770143718,-0.12283582683306302,-0.07821291649805648,2.243438271827089,4.072850977569263,3.041185963315906,3.49185687546248,0.4307265645051113,107.21537594498949
5373,0.1007958380946205,-0.1177976382948673,-0.1154497182365845,-0.060577897489332615,2.189470339983854,3.684832060152977,2.7456369855318288,2.539418827920874,0.2912950269593576,109.70641074174809
5375,0.1318702510408902,-0.1143792084469656,-0.0708372394534875,-0.07693335675467103,1.482366264181445,4.789575239167153,3.850692980810341,3.509932472190164,0.41919020009369895,119.44297282542448
5377,0.1106802169021717,-0.113221260651264,-0.1292979464577714,-0.06609935694477903,2.2188884332515766,3.826094286662669,2.772091752592458,2.1692040107486443,0.2667835553893436,109.983594460209
5378,0.0924314040554088,-0.1074141192918501,-0.1232632322804274,-0.04111875968047446,2.1319846145780907,4.145375535838446,2.2955377179058667,2.079850162190644,0.1986551017058162,114.13645409714458
5381,0.08557980021203104,-0.1009884014409213,-0.1220815173840132,-0.04498866877858028,2.273086032293249,2.778765766248911,1.024054464084138,3.395556342957279,0.3919584607645967,117.01167793111028
5385,0.1524668773169181,-0.1095178738808413,-0.1292309477881018,-0.08873310283946123,2.23447995314155,4.999964877157291,3.45544072831556,3.34037717877832,0.4427685861236574,116.44407799983941
5388,0.07810353939910789,-0.1051464062631167,-0.08674828935527731,-0.04898814522797301,1.8609803565263328,3.006957626132464,2.138349594215644,3.5742177258360885,0.3955157031123013,112.90860184703331
5390,0.1206961946547267,-0.1099818819525536,-0.1048378236269011,-0.07120029373390223,2.045162331804624,4.03958953629704,2.758277200672784,2.654165319979158,0.3318826723889124,108.056517348093
5392,0.08290611164772012,-0.1008415945618292,-0.09693101982311236,-0.04817427597549125,1.9068496158463888,3.0753332021968065,2.046158785288886,4.39069021461504,0.4707945381228794,114.34624102835852
5394,0.1240837211999012,-0.1053126556163201,-0.1287972626080116,-0.07543421753847522,2.1779948794817297,3.704677149851064,2.340831458427374,2.753309890278734,0.3571395768015013,110.01029064102
5395,0.07223027240367706,-0.108911203827393,-0.1078366190446865,-0.04100105047823284,2.114289570372444,3.038875187588408,2.026365070135561,2.900045388066023,0.3002595569800104,111.43072129231643
5396,0.1562233364433611,-0.1134966559562686,-0.1249998641782379,-0.09476901540213643,2.117868315080272,4.925932474632144,3.647296737916266,2.5672274070174628,0.3542398267395042,113.33745345805542
5397,0.06537529617183052,-0.1060075166946348,-0.09090672785269877,-0.03734591282458187,1.8498759556455031,3.026240116173985,2.014454551322284,3.389986414981708,0.3518914367559913,117.12522171258006
5399,0.146517895793717,-0.1008453699755343,-0.1313102220890716,-0.07865912984085939,2.380920896268024,4.927080896577706,2.9496662332499506,4.351256291690299,0.5144621887840618,114.59639903195259
5400,0.1483064578812421,-0.09499270677979628,-0.1149476637025951,-0.09072797060000053,2.071551501626704,4.5457527072932455,3.1833605793012203,2.9978766074766434,0.3944091837687486,113.72958143868941
5402,0.09302057260971168,-0.09285133240628947,-0.1655808129141497,-0.04848392960595079,2.8071734770246737,3.719780294336438,1.996855003287814,4.073567795861653,0.4269795078751729,117.33993807446491
5403,0.1002450605839801,-0.1116976543343676,-0.1336106867856421,-0.05888495346554596,2.520947966129951,3.3747426301649286,2.133782488698881,2.695210830635989,0.3122103852861902,111.43244240028555
5405,0.1021841702197827,-0.09601941336410948,-0.09786130964275652,-0.06580164306203108,2.035849937033164,3.7023404506196136,2.7017591883028325,2.525403579268731,0.2907290487053909,116.54081604405745
5406,0.0714871355956328,-0.1013294231047198,-0.09277167115499413,-0.0405269257983152,2.019596044873893,2.577733600308775,1.4149175523767408,4.256159327362442,0.4579503600140287,119.82748994031996
5408,0.1479287029381964,-0.1155789576033089,-0.1034488620343701,-0.07132391381047841,2.055434064875387,4.984441651635684,2.703301947639479,2.8773929607017634,0.3567810460536996,118.31409817563299
5409,0.0824846506469861,-0.1063652993501417,-0.1367084466364156,-0.04861837527296923,2.407193081308405,2.635653073869022,1.4957665662424469,2.628822970582939,0.3025224462761086,108.53718610319058
5410,0.09319244091034384,-0.0993667844130624,-0.1188985654015586,-0.07255101196994787,2.145998164583474,2.871168854780967,2.3995742161367337,3.030844225709118,0.3773746081158287,115.20461766861824
5413,0.1155131070110989,-0.1245028941984785,-0.1336094500612926,-0.07605001670692006,2.46694227527144,3.624747960961445,2.815822258379487,3.691509518508066,0.4696819307278255,113.1113158714793
5414,0.124027315755994,-0.09365246729758013,-0.1357769938963976,-0.058842808695706336,2.4327047090523903,4.503094531086433,2.3161885691982795,3.903471840159338,0.4272652364592816,111.17259413060556
5417,0.1122107137078889,-0.1157603373383233,-0.1194153473653906,-0.0779607863542768,2.315341796105808,3.970537647567392,3.508530543555377,2.264755772819952,0.275637012587491,121.38747374756615
5418,0.1116247582758819,-0.08350371135743323,-0.1517089883892891,-0.061974010192853285,2.596325070354374,4.715439453830738,2.836650322034355,2.548542547439409,0.2680170720056587,120.93834802904881
5419,0.07414739128938734,-0.1121101277300766,-0.1178618043738458,-0.04411321746575905,2.273452032215366,2.359202891385394,1.4550608477114182,2.447514751124998,0.2898722466574762,114.05903847337248
